id,url,title,text,created_at,updated_at,deleted_at
110,https://ww2.elmercurio.com.ec/2020/06/25/la-produccion-de-cocaina-alcanza-un-nuevo-maximo-historico/,La producción de cocaína alcanza un nuevo máximo histórico,"El cultivo de hoja de coca, así como la producción y las incautaciones mundiales de cocaína, se encuentran en máximos históricos, según los datos presentados este jueves en Viena en el último Informe Mundial sobre Drogas de la ONU.
«El cultivo del arbusto de coca continúa en sus niveles históricos más altos», señala el documento de la Oficina de Naciones Unidas contra la Droga y el Delito (ONUDD).

«La producción global estimada de cocaína alcanzó, una vez más, un máximo histórico, y las incautaciones mundiales aumentaron marginalmente, hasta la mayor cantidad nunca registrada», prosigue el informe.

CIFRAS AL ALZA

En 2018 se produjeron 1.723 toneladas de cocaína con una pureza del cien por cien, por lo que la cifra que llega al mercado es mucho mayor, ya que los narcotraficantes mezclan la droga con otras sustancias para aumentar sus beneficios.

La cifra de 2018 es un 4,6 % superior a las de 2017. La producción mundial de cocaína ha mantenido una tendencia al alza en la última década, desde las 1.143 toneladas de 2008.

El informe explica que este incremento continuo de la producción se debe a mejoras en el cultivo -con el uso de variedades de arbusto de coca de mayor rendimiento- y en la producción en laboratorios clandestinos.

De esta forma, si en 2015 se lograban en Colombia 5,2 kilos de clorhidrato de cocaína por hectárea, esa cifra aumentó hasta 6,5 kilos en 2018.

La eficacia policial también ha mejorado, hasta incautar un total de 1.311 toneladas de cocaína de diferente pureza. La mayor parte de los decomisos se hicieron en América del Sur (55 %), seguido de América del Norte (21 %) y Europa (14 %).

El informe recoge una ligera bajada de la extensión de cultivo de coca en Bolivia, que pasa de 24.500 hectáreas en 2017 a 23.100 en 2018, mientras que en Colombia se pasan de las 171.000 hectáreas en 2017 a las 169.000 en 2018.

De Perú no hay datos de 2018, pero la ONUDD estima que en toda América del Sur el cultivo ese año ascendió a unas 244.200 hectáreas, apenas un 0,5 % menos que el año anterior.

CONSUMO ESTABLE

En el mundo hay un total de 19 millones de consumidores de cocaína, lo que supone el 0,4 % de la población adulta del planeta, y sus dos mayores mercados son América del Norte -con una tasa de consumo del 2,1 %- y Europa -con el 1,4 %-.

Donde se registró la mayor tasa de consumo en el mundo en 2018 fue en Australia y Nueva Zelanda con el 2,2 % de la población de 15 a 64 años, mientras que el consumo medio en América Central (0,7 %) y América del Sur (1 %) también supera la media mundial.

En América del Sur hay 2,8 millones de consumidores de cocaína y el mayor mercado regional es Brasil.

Argentina -con una tasa del 1,5 % entre la población adulta– ha visto casi duplicarse el número de consumidores entre 2007 y 2017, según el informe. En Uruguay el ratio de consumo es del 2 % entre los adultos de entre 15 y 64 años.

La ONU también apunta a un cambio en las rutas del narcotráfico desde América del Sur, con menores salidas desde Venezuela, mientras que Brasil se mantiene, y se subraya la creciente importancia de Uruguay como punto de partida de la droga.

«A fines de 2019, las autoridades de Uruguay incautaron más de nueve toneladas de cocaína destinadas a África Occidental en dos envíos separados», señala el informe.

El uso de «narcosubmarinos» para trasladar la droga a Europa es otra de las novedades que cita la ONUDD.

Si bien el uso de estos semisumergibles es habitual en las costas del pacífico americano, la intervención de una nave con 3.000 kilos de cocaína cerca de las costas atlánticas de Galicia (España) supone un escenario con nuevos desafíos para las fuerzas de seguridad.

También la ruta de América a África Occidental -desde donde se trafica a Europa– parece estar ganando importancia, como demuestra el incremento de incautaciones en la región: Si en 2015 fueron 1,2 toneladas, en 2018 aumentaron a 5,6.

IMPACTO DE LA PANDEMIA

El informe señala que las restricciones impuestas al movimiento para frenar la expansión de la COVID-19 han tenido un impacto en el tráfico y la producción de cocaína.

La reducción del tráfico aéreo con Europa y Estados Unidos ha llevado a un aumento del envío de la cocaína por barco, lo que parece explicar el incremento de las incautaciones en los puertos europeos en los últimos meses.

La carestía de algunos precursores químicos para producir cocaína ha podido afectar también a la fabricación de esa droga.

En Colombia, las fuerzas de seguridad «incrementaron su presión durante la pandemia» y «la campaña de erradicación del arbusto de coca continúa como se planeó».

Al mismo tiempo, la producción de cocaína parece haberse frenado en ciertas zonas, especialmente en el este de Colombia, debido a la escasez de gasolina, que es esencial para su fabricación.

En Bolivia, las «turbulencias políticas» y la COVID-19 están limitando la capacidad de las autoridades para controlar el cultivo de coca, lo que podría generar un aumento en su producción en el futuro, advierte la ONU.

Y en Perú la caída del precio de la hoja de coca puede llevar a desalentar el cultivo a corto plazo, aunque la crisis económica puede llevar en toda la región a que más campesinos opten por este cultivo para subsistir.

La ONU advierte de que la crisis del coronavirus se ceba con los más pobres, lo que los hace más vulnerables al consumo, tráfico y cultivo de drogas para obtener ganancias. EFE",2020-11-12T13:41:27.306Z,2020-11-12T13:41:27.329Z,
111,https://www.eltiempo.com/justicia/delitos/a-prision-10-personas-por-enviar-droga-a-europa-oculta-en-implantes-de-senos-548182,A prisión 10 personas por enviar droga oculta en implantes de mujeres,"Durante audiencias concentradas, el Juez 26 Penal de control de garantías de Cali, Valle del Cauca, envió a la cárcel preventivamente a 10 presuntos integrantes de una red transnacional de tráfico de estupefacientes conocida como 'los Cirujanos', que enviaba cocaína líquida a Europa a través de correos humanos.

La investigación de la Fiscalía y el Ejército, que comenzó con información aportada por una fuente humana, mostró que desde hace tres años varias personas habrían comenzado a reunirse para enviar cocaína a Europa, en la modalidad de correos humanos, específicamente a Madrid (España), saliendo por los aeropuertos Alfonso Bonilla Aragón de Palmira (Valle del Cauca) y El Dorado de Bogotá.
Gracias a las pruebas recolectadas, se evidenció que un miembro de la red criminal era el encargado de perfilar y reclutar a las mujeres, a quienes les ofrecía oportunidades laborales en España.

Luego, dos personas vinculadas al sector de la salud serían quienes se encargaban de intervenir quirúrgicamente a las mujeres reclutadas para transportar la droga.

Labores de vigilancia y seguimiento a personas, además de la interceptación de teléfonos celulares, permitieron establecer que una instrumentadora quirúrgica, quien labora en un hospital de Cali, al parecer también participaba en las cirugías, además de un hombre que se habría hecho pasar por médico, puesto que no está titulado, y quien en los últimos días se encontraba laborando como médico general
(telemedicina pacientes Covid-19) en un reconocido hospital de Medellín.
Estos procedimientos se hacían en quirófanos improvisados en habitaciones de moteles o aparta-estudios que rentaban por días hasta la recuperación de las víctimas, a las cuales les implantaban en senos y piernas prótesis que contenían cocaína líquida.

Se identificó además que tras los procedimientos quirúrgicos, las mujeres eran enviadas en vuelos comerciales a Madrid, donde les eran extraídas las prótesis
con el alcaloide, igualmente en quirófanos improvisados en esa ciudad.

Con estas pruebas la Fiscalía imputó a 10 personas los delitos de concierto para delinquir agravado con fines de narcotráfico, al cual no se allanaron.
Las personas que fueron enviados a prisión, mientras sigue el proceso en su contra, se conocen como:

1. Alias el Viejo, presunto cabecilla de la organización capturado en el barrio Alameda de Cali.
2. Alias Andrés el Abogado, capturado en el barrio La Hacienda de Cali.
3. Alias Leudo, capturado en Medellín (Antioquia).
4. Alias Felipe, capturado en el barrio La Selva de Cali.
5. Alias el Doctor, capturado el barrio Santa Anita de Cali.
6. Alias Maya, capturado en el barrio Miraflores de Cali.
7. Alias Tefa, capturada en el barrio La Selva de Cali.
8. Alias La Maye, capturada en barrio el Guabal de Cali.
9. Alias Yenifer, capturada en Villa Gorgona, municipio de Candelaria (Valle).
10. Alias Camila, capturada en el corregimiento Montebello de Cali.",2020-11-12T13:45:01.507Z,2020-11-12T13:45:01.593Z,
112,https://www.elnuevodia.com/noticias/seguridad/notas/federales-incautan-1497-libras-de-cocaina-en-cabo-rojo/,"Federales incautan 1,497 libras de cocaína en Cabo Rojo","Agentes federales incautaron 1,497 libras de cocaína frente a Cabo Rojo, con un valor estimado de los narcóticos en el mercado negro cercano a los $18 millones.
La Oficina de Aduanas y Protección Fronteriza (CBP) informó este martes a través de un comunicado de que se trató de una operación conjunta con el Buró Federal de Investigaciones (FBI), la Guardia Costera (USCG) y la Policía de Puerto Rico que culminó en la incautación de 1,497 libras de cocaína.

El comunicado detalla que se interceptó a dos embarcaciones de bandera venezolana cerca de la costa suroeste de la isla. El 1 de noviembre, una aeronave de Operaciones Aéreas y Marítimas de CBP detectó dos embarcaciones en el mar que parecían estar transfiriendo artículos que se sospechó pudieran ser droga.

El avión de CBP mantuvo la vigilancia ayudando a una embarcación de la Guardia Costera a interceptar uno de los barcos. La embarcación fue trasladada a Puerto Real, en Cabo Rojo, donde un perro de la Patrulla Fronteriza alertó sobre el olor a narcóticos dentro de 20 bultos encontrados dentro de la embarcación.

Agentes fronterizos asumieron la custodia del contrabando y el FBI está a cargo de la investigación.

Durante los últimos tiempos ha aumentado la cantidad de incautaciones en la costa oeste de Puerto Rico de embarcaciones que tratan de introducir droga en el Estado Libre Asociado que tiene como destino final Estados Unidos continental.",2020-11-12T13:46:31.803Z,2020-11-12T13:46:31.850Z,
114,https://santiagotimes.cl/2018/09/15/peru-seizes-902-kilos-of-cocaine-in-three-busts/,Peru seizes 902 kilos of cocaine in three busts,"LIMA – Peru’s National Police have seized a total of 902 kilos of cocaine in three drug busts, according to the country’s interior minister.

“This year, the anti-drug work is very strong, and that is due in part to good intelligence. We are making progress in eradicating acres of coca leaves, seizing drugs and chemical supplies,” Mauro Medina said. So far this year, 40.6 tons of cocaine has been seized in different areas of the country, he added.

This month alone there have been three large interventions. The first took place in Pichari, in the southeastern region of Cusco, where 297 kilos of cocaine base paste was seized.
The second took place in the province of Juliaca near the Bolivian border where 174 kilos of hydrochloride cocaine (CHC) was seized. And the third was in Huarmey, in the northeastern region of Ancash where 431 kilos of CHC was seized.

Medina said a large portion of the drug was produced in clandestine labs in the Valle de los Rios Apurimac, Ene and Mantaro (VRAEM) where he estimated there are some 20,000 acres of illegal cocaine grows.
National Police general Hector Loayza said that so far this year there have been 11,605 anti-drug operations with 8,836 tons of chemical supplies seized.

In addition, 71 clandestine labs have been seized and 76 organized crime groups have been broken up, with 2,576 persons arrested for drug trafficking.",2020-11-12T13:52:46.244Z,2020-11-12T13:52:46.294Z,
115,https://www.lostiempos.com/actualidad/pais/20201030/confiscan-mas-278-kilos-cocaina-dos-propiedades-avioneta-beni,"Confiscan más de 278 kilos de cocaína, dos propiedades y una avioneta en Beni","El comandante departamental de la Unidad Móvil para el Patrullaje en el Área Rural (Umopar), Edwin Lobatón, informó este viernes que los efectivos de esa institución confiscaron más de 278 kilos de pasta base de cocaína, dos propiedades, un camión y una avioneta en el municipio de San Joaquín, de la provincia Mamoré del departamento del Beni.

""Se encontró una pista clandestina y una avioneta, se hizo un rastrillaje y se identificó un vehículo logrando incautar una caja de cartón con 45 paquetes de pasta base de cocaína base, haciendo un total de 44 kilos con 940 gramos"", informó en una conferencia de prensa.

Detalló que también se encontraron 190 moldes de pasta base de cocaína, con un peso de 213 kilos con 300 gramos de esa droga.

Agregó que también decomisaron una olla de aluminio con 20 kilos y 540 gramos de pasta base de cocaína.

Lobatón detalló que se secuestraron 13 bidones con 780 litros de avigas, e informó que, con ese operativo, la afectación al narcotráfico asciende a 745.900 dólares.

El operativo 'Avispero' se realizó en inmediaciones de las propiedades Cabia, Chaquito, San Pedro y otras, de acuerdo a ABI.

Agregó que la droga secuestrada fue incinerada con la presencia del Ministerio Público en predios de Umopar en Trinidad.",2020-11-12T13:54:06.096Z,2020-11-12T13:54:06.160Z,
116,https://www.laprensagrafica.com/elsalvador/Ubican-furgon-con-cocaina-valorada-en-mas-de-10-millones-20201012-0051.html,"Ubican en El Salvador furgones con 1,200 kilos de cocaína valorados en más de $30 millones","Dos cabezales y un remolque en los que transportaban ""varios paquete con droga"" fueron ubicados y se realizan dos procedimientos en la frontera El Amatillo en el departamento de La Unión y en La Paz.
Así lo informó este lunes al mediodía la Fiscalía General de la República (FGR), quien detalló que los cabezales eran conducidos por ciudadanos nicaragüenses. Uno de ellos fue identificado como Isidro Rodríguez de 54 años de edad.
Lo incautado asciende a 1,200 kilos de cocaína valorados en más de $30 millones, según informó esta tarde el ministro de Justicia y Seguridad Rogelio Rivas.
Preliminarmente había dicho que eran 380 kilos de cocaína encontrados en un primer furgón en la carretera que de Zacatecoluca conduce a San Salvador y su valor ascendía a los $10 millones. Luego la cifra fue elevada.
La Fiscalía dijo que son 214 paquetes los que eran trasladados en dicho furgón.
Por otra parte, la Fiscalía dijo que en San Miguel se contabilizaron 386 paquetes de cocaína encontrados en ""la primera caleta descubierta dentro del furgón"" y faltaba abrir una segunda.
Rivas consideró que ""este es un día importante para la lucha contra el narcotráfico"".
",2020-11-12T13:56:53.533Z,2020-11-12T13:56:53.549Z,
117,https://www.vanguardngr.com/2019/03/piracy-on-nigerian-waters-the-truth/,Piracy on Nigerian waters: The truth,"Globally, the International Maritime Bureau (IMB) Piracy Reporting Centre, based in Singapore, recorded 201 incidents of maritime piracy and armed robbery in 2018, up from 180 in 2017. The Gulf of Guinea remained increasingly dangerous for seafarers as reports of attacks in waters between the Ivory Coast and the Democratic Republic of Congo more than doubled in 2018.
The expansion of piracy in the Gulf of Guinea poses a dire threat to local economies, potentially undermining what little stability currently exists in the region. Oil revenue, which many countries in the region rely upon, is seriously threatened by pirate activity; 7 per cent of Nigeria’s oil wealth is believed lost due to such criminality. Additionally, instability in the Gulf has sharply decreased revenue collected from trade; Benin, whose economy depends on taxing ships entering the port of Cotonou, has experienced a 70 per cent decline in shipping activity due to piracy. Furthermore, as piracy drives up insurance premiums for international shipping companies, the price of imported goods in the region could spike, further imperilling local economies. On its part, the Federal Government of Nigeria is currently working assiduously to ensure that the Nigerian Maritime domain and indeed the Gulf of Guinea is safe for local and international shipping and has taken several proactive steps to ensure this dream is actualized. The primary approach is in ensuring that all legal loopholes related to the prosecution of offenders are plugged. The proposed legislation, widely known as the Suppression of Piracy and other Maritime Offences Bill, 2018, is being sponsored by NIMASA and has been presented to the National Assembly where it has passed the first and second hearing stages and should be passed into law in 2019: The Bill incorporates the Safety of Life at Sea (SOLAS) and the Suppression of Unlawful Acts at Sea (SUA) conventions of the International Maritime Organization (IMO) into comprehensive legislation to deal with the menace of piracy and related crimes in the Nigerian maritime domain.
The Federal Executive Council (FEC) has approved the acquisition of maritime security assets under the ‘Deep Blue Project’ which will cover aerial, joint maritime and shore surveillance systems as well as physical patrols of our coastal and Gulf of Guinea waters. The project is an all-encompassing security scheme aimed at maintaining a 24-hrs eagle eye view of our maritime domain and has been midwifed by NIMASA under the office of the National Security Adviser (NSA). On its part, the Executive Management of the Nigerian Maritime Administration and Safety Agency (NIMASA) under the leadership of Dr. Dakuku Adol Peterside is fully aware of the economic losses resulting from maritime insecurity and the consequent high costs, for stakeholders, involved in adopting extra security measures and insurance premiums. NIMASA as the Designated Authority (DA) responsible for administering the maritime industry, while ensuring safer and more secure waters, has adopted a Total Spectrum Strategy to combat insecurity in the nation’s coastal waters and in the greater Gulf of Guinea area. The Agency’s Management is also aware of the effect of marine insecurity on maritime-related businesses culminating in reduced employment and business opportunities in the Nigerian maritime industry not to mention the negative international media coverage which in itself is bad for attracting and sustaining investments into the sector. The Nigerian Maritime Rescue Coordination Centre at Kirikiri Lagos will considerably enhance the dissemination of information in the Nigerian Maritime Domain. The incident reports from Masters of Ships/Skippers on piracy attacks or suspicious crafts will promptly be relayed to the Nigerian Navy for immediate response. Distress messages will henceforth be directly intercepted by the RMRCC thus eliminating the delay in relayed messages.
The Agency is working out modalities to ensure that all Shipowners install Ship Security Alert System (SSAS) which when triggered onboard will automatically alert the MRCC and Naval Authorities of any piracy attack. At the bilateral level, Nigeria has been at the forefront of enhancing cooperation aimed at improving security in the Gulf of Guinea. This is demonstrated by the concluded joint maritime security patrols carried out with the Benin Republic tagged “Operation Prosperity” which succeeded in reducing the number of pirate attacks off the coast of both countries. Participation in regional exercises has also yielded positive results with the GoG member states now conducting cross-border patrols, sharing law-enforcement intelligence, establishing and maintaining joint coordination centres through the implementation of a regional strategy. The US Navy component of AFRICOM has been conducting exercises such as Obangame and Saharan Express to reinforce and activate operational agreements. In this regard, the Agency fully participated in the 2018 version of the Obangame Express held in the GoG Region. Another example of international partnerships entered into by NIMASA in efforts to eradicate maritime insecurity involved NIMASA’s exercise tagged ‘Operation 30 Days At Sea’ which saw INTERPOL in conjunction with the NIMASA, Nigeria Police Force, Nigerian Navy amongst others to conduct patrols in GoG territorial waters in 2018. It is a peculiarity of how piracy incidents are reported that leaves the Gulf of Guinea open to exaggerated security threat levels. A situation where every incident of maritime crime regardless of nature and scale are reported as ‘Piracy’, it is inevitable that figures reflecting on these would be higher than they would ordinarily have been. For example, information from the ICC-IMB indicates 149 recorded incidents of piracy and 34 attempted piracy attacks whereas statistics from the Maritime Rescue and Coordination Centre (MRCC) show that there were only 31 cases of piracy and 18 cases of attempted piracy in Nigerian territorial waters in the same period under-reportage. Bearing in mind that most of the cases reported involved opportunistic theft from vessels and activities of oil bunkerers, it is unfortunate that the optics of violent, armed pirates roaming the GoG with impunity continue to pervade international media coverage whereas this is very far from the reality. NIMASA, on its part, has raised the issue of misrepresentation by the IMB to the International Maritime Organisation, at its annual meetings on numerous occasions highlighting the inconsistencies in the reportage of piracy incidents and the negative effects that has on the perception of the Gulf of Guinea maritime area. Regardless, Nigeria’s maritime territory and the Gulf of Guinea at large remain very viable domains that must be secured in view of the fact that activities within this domain are significant to the economic well-being of our nation and the sub-region. By securing this strategic area, we would be encouraging further commercial engagements with the international shipping community, which translates to an additional boost to our national and regional economies. Clearly, the truth about piracy in our waters is that NIMASA has acquitted her responsibilities in securing our territorial waters commendably despite ongoing challenges and has contributed, through aggressive implementation of drawn up strategies and collaboration with international agencies and Gulf of Guinea countries, to improve the security situation in the region’s maritime space. Chinweizu Chidi Amuta (A Public Relations Officer with NIMASA is writing from Lagos).",2020-11-12T13:59:38.817Z,2020-11-12T13:59:38.858Z,
118,https://punchng.com/piracy-attacks-rivers-community-appeals-for-a-security-agencies-intervention/,Piracy attacks: Rivers community appeals for a security agencies’ intervention,"Bille community in Degema Local Government Area of Rivers state has appealed to the Rivers State Government and security agencies to intervene and protect them from further attacks as pirates have incessantly attacked commuters plying the Bille-Port Harcourt waterway.

The community said the frequent sea robberies on travelers plying the route were taking a toll on the economy of the area as cost of living in the coastal community had become unbearable for the residents.

Speaking on behalf of the people, a former Community Development Committee Chairman of the area, Asatubo Kemuel, begged lawmakers of the state to enact laws that would engender the protection of Rivers people commuting along the waterways.

He said, “It is not only Bille people that use Bille-Port Harcourt waterway, but we don’t hear about any other people being attacked; it seems as if only Bille boats are being targeted by pirates and the reason for that, we don’t know.

“Last year, we wrote a petition to the state House of Assembly and the matter was before them, a committee was set up but as we speak, we don’t know the outcome of that committee report.

“We are now calling on the state House of Assembly to revisit the issue and give us gunboats that would be positioned along the waterways. They should not only be interested in the economy and resources of Bille kingdom, the Bille people’s lives matter; they should be interested in our welfare because right now, we are being subjected to this suffering.”
",2020-11-12T14:01:07.778Z,2020-11-12T14:01:07.801Z,
119,https://dailypost.ng/2020/10/26/suspected-pirates-attack-passenger-boat-in-rivers/,Suspected pirates attack passenger boat in Rivers,"A passenger boat travelling from Port Harcourt to Bille in Degema Local Government Area of Rivers State has been attacked by suspected sea pirates.

DAILY POST gathered that one Tamuno Kemuel, a father of six, lost his life in the attack, while valuables of other passengers and a speedboat were carted away by the pirates.

Asatubo Igbanibo Kemuel, a former Chairman of Bille Kingdom Community Development Committee, told newsmen that the attack occurred on Sunday.

Kemuel said the incident which has left one person dead and several others missing, calls for concerted action from relevant stakeholders, especially, the security agencies to smoke out the criminals.

He called on, “The Rivers State Government and security operatives to spread their tentacles and put a stop to the excesses of sea pirates”, saying that pirate’ activities are now regular due to the absence of security checks.
The Rivers State Police Command is yet to confirm the incident.

Insecurity on the waterways has remained a huge challenge in the Niger-Delta with incessant reports of attacks on small islands and communities in the creeks of the region by armed men

Another attack was reported over a week ago when armed men invaded a fishing port in Ngo in Andoni Local government area of Rivers State where the hoodlums made away with boat engines belonging to fishermen in the area.",2020-11-12T14:02:59.552Z,2020-11-12T14:02:59.573Z,
120,https://www.premiumtimesng.com/news/top-news/408387-court-convicts-pirates-involved-in-hijack-of-vessel-navy.html,Court convicts pirates involved in hijack of vessel – Navy,"The Federal High Court (FHC) in Port Harcourt has convicted three of the nine accused persons who on March 21 hijacked an Equatorial Guinea flagged vessel, MV ELOBEY VI, off Equatorial Guinea coast.

Navy Director of Information, Suleman Dahun, who made this known in a statement on Tuesday in Abuja, said Justice Ishaq Sani gave the judgement on Monday.

Mr Dahun said the judge summarily convicted Binaebi Johnson, Daniel Lemmar and Ghane Gordon on Counts 1 and 2.

He said that the three were convicted under the new Anti-Piracy Act 2019 and ordered to pay a fine of N10 Million each on each of the counts.

Mr Dahun said during the hearing, the prosecution filed an amended charge dated August 7.

“In its ruling on the bail application, the bail application was not granted because the accused persons may not make themselves available to stand trial if granted bail.

“Consequently, the court arraigned the accused persons on the amended charges.

“During the proceedings, Binaebi Johnson, Daniel Lemmar and Ghane Gordon pleaded guilty to counts 1 and 2 and not guilty to counts 3 – 5 while the remaining six accused persons pleaded not guilty to the charges against them.

“Accordingly, the prosecutor applied to the court to withdraw the charges on which the accused persons pleaded not guilty.
“The prayer was granted and the accused persons were discharged on counts 3 – 5,” he said.

Mr Dahun recalled that the Nigerian Navy had arrested Binaebi Johnson, Daniel Lemmar, Ghane Gordon, Hassan Hakeem, Gregory Smith, Ofem Uket, John Mark, Chidi Amadi and Eze Amadi who were suspected to be members of the kidnapping syndicate that hijacked the vessel.

He said that it was reported that the kidnappers demanded for a two million dollars ransom out of which 200,000 dollars ransom was eventually paid.


Mr Dahun said after their arrest by the Nigerian Navy, the suspects were arraigned before the FHC, Port Harcourt on July 23 on a 7 count charge to which all the accused persons pleaded not guilty.

“As a result, the counsel to the accused persons made an application for bail pending conclusion of the trial.

“Accordingly, the matter was adjourned to August 10, 11 and 12 for ruling on the bail application and commencement of the trial,” he said.",2020-11-12T14:05:07.145Z,2020-11-12T14:05:07.189Z,
121,https://www.thecable.ng/nigeria-loses-1-5bn-piracy-monthly-says-dogara,"Nigeria loses $1.5bn to piracy monthly, says Dogara","Dogara said this on Monday while opening a public hearing on the bill to amend the maritime operations coordinating board act.

The speaker said according to 2012 reports, the number of vessels attacked in the West African sub-region had reached a world record high.

He said the increasing attacks in the Gulf of Guinea has given countries in the sub-region a negative image.

“The increasing level of attacks and violence in the gulf of Guinea have given Nigeria and other countries in the sub-region very damaging and negative image in addition to an estimated monthly loss of $1.5 billion to the country,” Dogara said.

“If we are to make any progress in this regard, we must as a matter of urgency and necessity, pass laws that will address insecurity in the sector especially piracy.

“The International Maritime Bureau, Oceans Beyond Piracy and the Maritime Piracy Humanitarian Response Program all reported in 2012 that the number of vessels attacked in the West African sub-region for which the Gulf of Guinea belongs had reached a world record high with about 1000 seafarers attacked in that year alone. This is said to be second only to attacks in south-east Asia.
“Between January and March 2016, several attacks were reported off Nigeria’s coast. This was said to involve pirates stealing cargoes of crude oil and petroleum products. Reports had it that, no fewer than 44 ship crew members were abducted. In the first half of this year, about over 20 commercial vessels were attacked in Nigerian waters.”

He said the only way to promote intra-African trade “in our water ways is to ensure safety and security of navigation in our waters”.

The speaker said it was disturbing that pirate attacks in West Africa were said to be occurring in the country’s territorial waters.

“Thus, the onus is on the Nigerian navy to stem the tide and secure our territorial waters, in cooperation with other agencies of government. However, in the absence of enabling laws that stipulate stiff penalties and adequate funding, the navy may not be able to perform this responsibility effectively and efficiently,” he said.
“Therefore, the major component of this bill is the creation of the maritime security fund which will go a long way in providing the much needed fund that will empower the Navy to secure our waters as part of its primary responsibility.

“This is even necessitated by the fact that the Navy is not only manning Nigeria’s territorial waters, but also have  sub-regional responsibility to patrol the joint development zone between Sao Tome and Principe and Nigeria, and the gulf of Guinea generally.

“However, whatever we do, especially with respect to setting up a maritime security fund should meet the test of constitutionality guiding our fiscal matters. It should also be consistent with existing laws except where we intend to specifically amend those laws to accommodate the important issues thrown up by this bill.

“In this regard, we must note that merchant shipping and security is internationally controlled under the international maritime organisation (IMO) and we should draw a fine line so as not to upset the existing international order.”",2020-11-12T14:07:39.773Z,2020-11-12T14:07:39.813Z,
122,https://nationalpost.com/pmn/news-pmn/crime-pmn/kidnappings-by-pirates-up-40-in-gulf-of-guinea-imb,Kidnappings by pirates up 40% in Gulf of Guinea - IMB,"LAGOS — Kidnappings rose by 40% in the Gulf of Guinea in the first nine months of this year, and the region off West Africa’s coast now accounts for 95% of global maritime kidnappings, the International Maritime Bureau (IMB) said on Wednesday.

Eighty seafarers were taken in the Gulf of Guinea, a 2.3 million sq km (888,000 sq m) area bordering more than a dozen countries, sharply up from the same period in 2019, and the pirates are attacking further out to sea than before, the IMB said.
Pirates armed with guns and knives attack everything from oil platforms to fishing vessels and refrigerated cargo ships. In one attack 95 nautical miles off the coast, the furthest offshore attack reported in the region, pirates took 13 crew hostage, which the IMB said illustrated “how well-organized and far-reaching” the pirates are.

Experts say the bulk of the attackers come from Nigeria’s Niger Delta, which produces most of the petroleum from the country, Africa’s largest oil exporter, but the restive region has an underdeveloped economy and limited jobs for locals.

In 2019, Nigeria enacted a standalone law against piracy, and in August, a court in the oil hub of Port Harcourt made the first convictions under the legislation. (Reporting By Libby George, Editing by William Maclean)",2020-11-12T14:09:16.880Z,2020-11-12T14:09:16.923Z,
